,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,814048254715424769,814048254715424769,2016-12-28 19:00:02 대한민국 표준시,2016-12-28,19:00:02,900,250535153,schneiderkorea,SchneiderElectricKor,,슈나이더 일렉트릭의 기술 혁신이 집약된 가장 효율적이고 유연한 메가와트급 3상 UPS ‘갤럭시VX’를 미리 만나 보세요! &gt;&gt;  https://t.co/3wM7c1kEC8  #InnovationatEveryLevel #슈나이더일렉트릭 #UPS  https://t.co/ezszsminZe,ko,[],['http://spr.ly/601283qBQ'],['https://pbs.twimg.com/media/C0wUkoEVQAE1H2B.jpg'],0,0,1,"['innovationateverylevel', '슈나이더일렉트릭', 'ups']",[],https://twitter.com/SchneiderKOREA/status/814048254715424769,False,,1,https://pbs.twimg.com/media/C0wUkoEVQAE1H2B.jpg,,,,,,,[],,,,
1,809703873812238336,809703873812238336,2016-12-16 19:17:01 대한민국 표준시,2016-12-16,19:17:01,900,250535153,schneiderkorea,SchneiderElectricKor,,지난 15일 #삼성동 코엑스에서 #슈나이더 일렉트릭 - #나임네트웍스 공동 주최로 열린 ‘이동식 원격 #데이터센터 #컨퍼런스’의 이모저모를 전해 드립니다. #InnovationAtEveryLevel &gt;&gt;  https://t.co/hHxEFvCF5Z  https://t.co/Sh7czSTLdW,ko,[],['http://spr.ly/60188MzDK'],['https://pbs.twimg.com/media/CzylYXvXAAAjJ1V.jpg'],0,1,1,"['삼성동', '슈나이더', '나임네트웍스', '데이터센터', '컨퍼런스', 'innovationateverylevel']",[],https://twitter.com/SchneiderKOREA/status/809703873812238336,False,,1,https://pbs.twimg.com/media/CzylYXvXAAAjJ1V.jpg,,,,,,,[],,,,
2,809646741444247552,809646741444247552,2016-12-16 15:30:00 대한민국 표준시,2016-12-16,15:30:00,900,250535153,schneiderkorea,SchneiderElectricKor,,[4차 산업혁명] #IoT · #AI 로 4차 #산업혁명 파고 넘는다 #LifeIsOn &gt;&gt;  https://t.co/Nhf03aaQ4t,ko,[],['http://spr.ly/60148MyAa'],[],0,1,1,"['iot', 'ai', '산업혁명', 'lifeison']",[],https://twitter.com/SchneiderKOREA/status/809646741444247552,False,,0,,,,,,,,[],,,,
3,808966767670345728,808966767670345728,2016-12-14 18:28:01 대한민국 표준시,2016-12-14,18:28:01,900,250535153,schneiderkorea,SchneiderElectricKor,,#에너지 절감과 친환경에 대한 큰 숙제를 안고 있는 시멘트 산업의 구원 투수로 나선 슈나이더 일렉트릭과 CNBM의 파트너쉽에 대해 자세히 알아보세요! #InnovationatEveryLevel #CNBM &gt;&gt;  https://t.co/nMkGLPC4NT  https://t.co/LskGFaW62f,ko,[],['http://spr.ly/60168zIz2'],['https://pbs.twimg.com/media/CzoG_JNXAAAXBly.jpg'],0,2,1,"['에너지', 'innovationateverylevel', 'cnbm']",[],https://twitter.com/SchneiderKOREA/status/808966767670345728,False,,1,https://pbs.twimg.com/media/CzoG_JNXAAAXBly.jpg,,,,,,,[],,,,
4,804573361284055041,804573361284055041,2016-12-02 15:30:12 대한민국 표준시,2016-12-02,15:30:12,900,250535153,schneiderkorea,SchneiderElectricKor,,"#현대重, #사우디 에 5조짜리 #조선소 세운다. #InnovationAtEveryLevel  &gt;&gt;  https://t.co/SyXY2zxW96  https://t.co/b5FfRDs9A7",ko,[],"['http://spr.ly/60108Jgww', 'http://fb.me/7Q1QCFzu3']",[],0,0,3,"['현대重', '사우디', '조선소', 'innovationateverylevel']",[],https://twitter.com/SchneiderKOREA/status/804573361284055041,False,,0,,,,,,,,[],,,,
5,804543176400916480,804543176400916480,2016-12-02 13:30:15 대한민국 표준시,2016-12-02,13:30:15,900,250535153,schneiderkorea,SchneiderElectricKor,,"#울릉도, #친환경 #에너지 자립섬으로 #LifeIsOn &gt;&gt;  https://t.co/do49iH7ahT  https://t.co/YyMTti4qaA",ko,[],"['http://spr.ly/60138JgZL', 'http://fb.me/8miujRhUV']",[],0,0,2,"['울릉도', '친환경', '에너지', 'lifeison']",[],https://twitter.com/SchneiderKOREA/status/804543176400916480,False,,0,,,,,,,,[],,,,
6,804497882229383172,804497882229383172,2016-12-02 10:30:16 대한민국 표준시,2016-12-02,10:30:16,900,250535153,schneiderkorea,SchneiderElectricKor,,#1조 규모 #한국 #클라우드 #시장 놓고 #글로벌 · 토종기업 각축 #InnovationAtEveryLevel &gt;&gt;  https://t.co/4QY3uRFlLx  https://t.co/UsqjMfEM1D,ko,[],"['http://spr.ly/60138JgkS', 'http://fb.me/M6EEZsMk']",[],0,0,2,"['1조', '한국', '클라우드', '시장', '글로벌', 'innovationateverylevel']",[],https://twitter.com/SchneiderKOREA/status/804497882229383172,False,,0,,,,,,,,[],,,,
7,804210997137473536,804210997137473536,2016-12-01 15:30:17 대한민국 표준시,2016-12-01,15:30:17,900,250535153,schneiderkorea,SchneiderElectricKor,,#초고층 · #대형 #건축물 #안전평가제 도입... '#제로에너지빌딩' 활성화 #LifeIsOn &gt;&gt;  https://t.co/g9HTzsadHB  https://t.co/AT8xR8vKRe,ko,[],"['http://spr.ly/60108JTd8', 'http://fb.me/8ceWSYnYz']",[],0,0,2,"['초고층', '대형', '건축물', '안전평가제', '제로에너지빌딩', 'lifeison']",[],https://twitter.com/SchneiderKOREA/status/804210997137473536,False,,0,,,,,,,,[],,,,
8,804180796248621056,804180796248621056,2016-12-01 13:30:17 대한민국 표준시,2016-12-01,13:30:17,900,250535153,schneiderkorea,SchneiderElectricKor,,#빅데이터 #시장 한전발 #빅뱅... 내년 한전 빅데이터 #사업자 선정. #InnovationAtEveryLevel &gt;&gt;  https://t.co/FGmiE0L4bL  https://t.co/Bf9N4W49CF,ko,[],"['http://spr.ly/60158JTZN', 'http://fb.me/8ilgAFnYt']",[],0,1,2,"['빅데이터', '시장', '빅뱅', '사업자', 'innovationateverylevel']",[],https://twitter.com/SchneiderKOREA/status/804180796248621056,False,,0,,,,,,,,[],,,,
9,804150598157402112,804150598157402112,2016-12-01 11:30:17 대한민국 표준시,2016-12-01,11:30:17,900,250535153,schneiderkorea,SchneiderElectricKor,,"#단국대, #SW 융합형 혁신리더 양성 #컨퍼런스 개최! #LifeIsOn &gt;&gt;  https://t.co/WgNZjnBdAV  https://t.co/atCt9MKT1D",ko,[],"['http://spr.ly/60188JTXM', 'http://fb.me/5FX27SMR2']",[],0,1,3,"['단국대', 'sw', '컨퍼런스', 'lifeison']",[],https://twitter.com/SchneiderKOREA/status/804150598157402112,False,,0,,,,,,,,[],,,,
