,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1344210402528219137,1344210402528219137,2020-12-30 18:15:08 대한민국 표준시,2020-12-30,18:15:08,900,50884714,bizinfo1357,중소벤처기업부,,"[내수촉진 이어달리기 피날레를 장식한 K-MAS] ▶  https://t.co/6kJZP7D4Rg  - #2020크리스마스마켓 비대면·온라인 매출 739억원 기록 - #착한소비캠페인 등에 국민 참여 뜨거워  - #산타마스크챌린지, 조회수 2,300만건 기록  https://t.co/1lboJrzUZ6",ko,[],['https://blog.naver.com/bizinfo1357/222190511236'],['https://pbs.twimg.com/media/EqeXB2zUcAEpzzq.jpg'],0,1,6,"['2020크리스마스마켓', '착한소비캠페인', '산타마스크챌린지']",[],https://twitter.com/bizinfo1357/status/1344210402528219137,False,,1,https://pbs.twimg.com/media/EqeXB2zUcAEpzzq.jpg,,,,,,,[],,,,
1,1344206029022588929,1344206029022588929,2020-12-30 17:57:46 대한민국 표준시,2020-12-30,17:57:46,900,50884714,bizinfo1357,중소벤처기업부,,"[2020년 #벤처기업정밀실태조사 결과 발표] ▶️  https://t.co/Y3yEZgBYrg - 벤처기업의 경영성과, 고용, 기술개발(R&amp;D) 투자 현황, 산업재산권 등을 분석한 ｢2020년 벤처기업정밀실태조사｣ 결과 발표 - 벤처기업이 신규 고용창출과 일자리 안정, 매출 등 여러 측면에서 우리나라 경제 주역임을 확인  https://t.co/Qy7AWo62ZK",ko,[],['https://blog.naver.com/bizinfo1357/222190507667'],['https://pbs.twimg.com/media/EqeUQP_UcAAM62X.jpg'],1,1,7,['벤처기업정밀실태조사'],[],https://twitter.com/bizinfo1357/status/1344206029022588929,False,,1,https://pbs.twimg.com/media/EqeUQP_UcAAM62X.jpg,,,,,,,[],,,,
2,1344191141843927040,1344191141843927040,2020-12-30 16:58:36 대한민국 표준시,2020-12-30,16:58:36,900,50884714,bizinfo1357,중소벤처기업부,,"[소상공인 #버팀목자금 Q&amp;A, 4조1천억원, 1월11일부터 신속 지급] ▶️  https://t.co/ir3RG5s9cc ✔ 집합금지·영업제한 및 매출감소 소상공인에 각각 300만원, 200만원, 100만원 지급 ✔ 임차료 부담 경감 위해 집합금지 대상업체 1.9% 저금리 융자 1조원, 영업제한 업체에 2∼4% 금리로 3조원 공급  https://t.co/PxCWjnxIJR",ko,[],['https://blog.naver.com/bizinfo1357/222190444381'],['https://pbs.twimg.com/media/EqeGtuEUcAk4GZg.jpg'],0,8,12,['버팀목자금'],[],https://twitter.com/bizinfo1357/status/1344191141843927040,False,,1,https://pbs.twimg.com/media/EqeGtuEUcAk4GZg.jpg,,,,,,,[],,,,
3,1344148795710312450,1344148795710312450,2020-12-30 14:10:20 대한민국 표준시,2020-12-30,14:10:20,900,50884714,bizinfo1357,중소벤처기업부,,"[14개 #규제자유특구운영성과평가 개시] ▶  https://t.co/nvAJbWkyYn - 특구 사후관리 성실성, 투자유치, 고용창출 등 가시적 성과창출 여부 중점 - 평가 우수특구는 포상금 등 인센티브를 부여하고 미흡특구는 특구지정 해제·신규 지정 배제 등 페널티 부여  https://t.co/zKfU1zRAje",ko,[],['https://blog.naver.com/bizinfo1357/222190280027'],['https://pbs.twimg.com/media/EqdgM1kVQAQNOb2.jpg'],0,3,6,['규제자유특구운영성과평가'],[],https://twitter.com/bizinfo1357/status/1344148795710312450,False,,1,https://pbs.twimg.com/media/EqdgM1kVQAQNOb2.jpg,,,,,,,[],,,,
4,1343831814557745152,1343831814557745152,2020-12-29 17:10:46 대한민국 표준시,2020-12-29,17:10:46,900,50884714,bizinfo1357,중소벤처기업부,,"['21년도 #지역산업진흥계획 확정, 48개 지역주력산업 총 2,942억원 투자] ▶  https://t.co/O67b9mEhZ0 -디지털·그린 뉴딜 분야 지역주력산업·기업 육성으로 향후 5년간 신규고용 12,000명, 사업화 매출 1조2,000억원 창출 기대 -규제자유특구 도입 후 가시적 성과 창출, 지역혁신성장 뒷받침  https://t.co/EmSL9ce47L",ko,[],['https://blog.naver.com/bizinfo1357/222189282184'],['https://pbs.twimg.com/media/EqY_6HgUUAA5TVq.jpg'],0,6,5,['지역산업진흥계획'],[],https://twitter.com/bizinfo1357/status/1343831814557745152,False,,1,https://pbs.twimg.com/media/EqY_6HgUUAA5TVq.jpg,,,,,,,[],,,,
5,1343783028091281408,1343783028091281408,2020-12-29 13:56:54 대한민국 표준시,2020-12-29,13:56:54,900,50884714,bizinfo1357,중소벤처기업부,,"[#2019년소상공인실태조사 잠정 결과 발표] ▶  https://t.co/T3F3Fbi6Ih -소상공인 경영애로(복수응답)는 상권쇠퇴(45.1%), 경쟁심화(42.2%), 원재료비(26.6%), 임차료(18.3%) 순 -내년 2월 확정 결과자료 발표 예정, 자료 심층 분석해 소상공인 생애주기별 지원체계 강화, 맞춤형 정책 수립에 활용  https://t.co/51Lso9Fk3J",ko,[],['https://blog.naver.com/bizinfo1357/222189069671'],['https://pbs.twimg.com/media/EqYTiNYVoAEQnwa.jpg'],0,4,11,['2019년소상공인실태조사'],[],https://twitter.com/bizinfo1357/status/1343783028091281408,False,,1,https://pbs.twimg.com/media/EqYTiNYVoAEQnwa.jpg,,,,,,,[],,,,
6,1343749831165001728,1343749831165001728,2020-12-29 11:45:00 대한민국 표준시,2020-12-29,11:45:00,900,50884714,bizinfo1357,중소벤처기업부,,"[2020 K-유니콘 프로젝트 성과 발표] ▶  https://t.co/Cm2CykHKYD - #K유니콘프로젝트 참여기업, 6,709억원의 후속투자 유치, 매출 50% 증가, 일자리 1,898개 창출 -코스닥 시장 상장, 해외 창업경진대회 수상 등 탁월한 우수사례도 속속 등장 -’21년 지원규모 확대, 법·제도 개선 추진  https://t.co/GqGu6kiafz",ko,[],['https://blog.naver.com/bizinfo1357/222188956479'],['https://pbs.twimg.com/media/EqX1V1DVgAEKHxQ.jpg'],0,1,5,['k유니콘프로젝트'],[],https://twitter.com/bizinfo1357/status/1343749831165001728,False,,1,https://pbs.twimg.com/media/EqX1V1DVgAEKHxQ.jpg,,,,,,,[],,,,
7,1343435465714647040,1343435465714647040,2020-12-28 14:55:49 대한민국 표준시,2020-12-28,14:55:49,900,50884714,bizinfo1357,중소벤처기업부,,"[여성기업 확인서 발급, 서면조사로 받으세요] ▶  https://t.co/o4WM7G32C9 - 1인 #여성기업, 재신청 기업은 현장조사 없이 #서면조사 만으로 여성기업 확인서 발급 추진(#여성기업확인요령 개정) - 감염병 방지 등을 위한 비대면 조사도 허용 - 사후점검 대상을 대폭 확대하는 등 사후관리 강화  https://t.co/gQ3PPfhbSl",ko,[],['https://blog.naver.com/bizinfo1357/222187963365'],['https://pbs.twimg.com/media/EqTXblvVQAIYAk_.jpg'],0,2,8,"['여성기업', '서면조사', '여성기업확인요령']",[],https://twitter.com/bizinfo1357/status/1343435465714647040,False,,1,https://pbs.twimg.com/media/EqTXblvVQAIYAk_.jpg,,,,,,,[],,,,
8,1343421533687988224,1343421533687988224,2020-12-28 14:00:27 대한민국 표준시,2020-12-28,14:00:27,900,50884714,bizinfo1357,중소벤처기업부,,"[동네슈퍼가 달라졌어요. 안양·춘천·울산에‘#스마트슈퍼’3개 추가 개점] ▶️  https://t.co/X6pndLL3Nh - 동네슈퍼에 #스마트기술 을 활용하여 낮에는 유인, 야간에는 무인 운영으로, 심야 추가 매출과 저녁 있는 삶을 제공 -‘21년부터 지자체와 협업하여 연간 800개, ’25년까지 4,000개 도입  https://t.co/i0foMTyZxn",ko,[],['https://blog.naver.com/bizinfo1357/222187917095'],['https://pbs.twimg.com/media/EqTKwemUUAA3yyb.jpg'],0,4,9,"['스마트슈퍼', '스마트기술']",[],https://twitter.com/bizinfo1357/status/1343421533687988224,False,,1,https://pbs.twimg.com/media/EqTKwemUUAA3yyb.jpg,,,,,,,[],,,,
9,1343386375597346817,1343386375597346817,2020-12-28 11:40:45 대한민국 표준시,2020-12-28,11:40:45,900,50884714,bizinfo1357,중소벤처기업부,,"[메리 K-마스! 2020 크리스마스 마켓 대단원의 마무리] ▶ https://t.co/N53j65w589 -총 9일간(12.19~27), #라이브커머스 등 비대면·온라인 소비촉진 행사 성황리에 종료 -소상공인과 국민이 함께한 ‘#산타마스크’ 선물로 서로가 서로에게 따뜻한 위안과 희망 전해  https://t.co/nU66dvBflz",ko,[],['https://blog.naver.com/bizinfo1357/222187788000'],['https://pbs.twimg.com/media/EqSqyJKU8AEHvhh.jpg'],0,5,11,"['라이브커머스', '산타마스크']",[],https://twitter.com/bizinfo1357/status/1343386375597346817,False,,1,https://pbs.twimg.com/media/EqSqyJKU8AEHvhh.jpg,,,,,,,[],,,,
