,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,682111165485322240,682111165485322240,2015-12-30 17:09:09 대한민국 표준시,2015-12-30,17:09:09,900,50884714,bizinfo1357,중소벤처기업부,,중소기업 사장님들~ 납품대금 떼일 걱정 No!  중기청은 중소기업의 외상 매출채권 손실로 인한 부도를 막기 위해 '16년도 17조원의 매출채권보험을 인수합니다. ▶  https://t.co/Pgxqm8YQe5  https://t.co/WEN4ace5KP,ko,[],['http://goo.gl/7Jte9S'],['https://pbs.twimg.com/media/CXdYfXiUMAARZPF.png'],0,1,1,[],[],https://twitter.com/bizinfo1357/status/682111165485322240,False,,1,https://pbs.twimg.com/media/CXdYfXiUMAARZPF.png,,,,,,,[],,,,
1,682090734216937472,682090734216937472,2015-12-30 15:47:58 대한민국 표준시,2015-12-30,15:47:58,900,50884714,bizinfo1357,중소벤처기업부,,동영상을 @YouTube 재생목록  https://t.co/pUZgNNogxL [기획영상] 고등어의 이력서를 확인하세요에,ko,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['http://youtu.be/u-pv9T_A8ec?a'],[],0,1,1,[],[],https://twitter.com/bizinfo1357/status/682090734216937472,False,,0,,,,,,,,[],,,,
2,681741116765417472,681741116765417472,2015-12-29 16:38:43 대한민국 표준시,2015-12-29,16:38:43,900,50884714,bizinfo1357,중소벤처기업부,,지금 중소기업청 유튜브 채널 구독 이벤트 진행 중! 생생한 전통시장 영상을 만나보세요^^ 추첨을 통해 커피기프티콘을 선물로 드려요~ ▶ 이벤트 참여  https://t.co/zzMKJLySDC  https://t.co/FgGB9rKYOS,ko,[],['https://poll.fbapp.io/1014579'],['https://pbs.twimg.com/media/CXYH7sWVAAA7ioi.png'],0,1,2,[],[],https://twitter.com/bizinfo1357/status/681741116765417472,False,,1,https://pbs.twimg.com/media/CXYH7sWVAAA7ioi.png,,,,,,,[],,,,
3,681658568102162432,681658568102162432,2015-12-29 11:10:41 대한민국 표준시,2015-12-29,11:10:41,900,50884714,bizinfo1357,중소벤처기업부,,"우리 벤처기업 어떻게, 그리고 얼마나 성장하고 있을까요? 중소기업청과 벤처기업협회가 28일(월) 발표한 「2015년 벤처기업 정밀 실태조사」 결과를 공개합니다. ▶  https://t.co/uNhcxurTYc  https://t.co/wulsI1Cngf",ko,[],['http://goo.gl/XslVkM'],['https://pbs.twimg.com/media/CXW82vPVAAAzjvC.png'],0,4,0,[],[],https://twitter.com/bizinfo1357/status/681658568102162432,False,,1,https://pbs.twimg.com/media/CXW82vPVAAAzjvC.png,,,,,,,[],,,,
4,681630180645945344,681630180645945344,2015-12-29 09:17:53 대한민국 표준시,2015-12-29,09:17:53,900,50884714,bizinfo1357,중소벤처기업부,,@migi_ryu  https://t.co/8ZAtX9PsFt 천년지기(유진표) - Cover by 미기 MIGI [Ver.2]의 @YouTube 동영상에 좋아요 표시를,ko,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['http://youtu.be/bg0C3zhn4Mc?a'],[],0,0,0,[],[],https://twitter.com/bizinfo1357/status/681630180645945344,False,,0,,,,,,,,[],,,,
5,681347805487607809,681347805487607809,2015-12-28 14:35:50 대한민국 표준시,2015-12-28,14:35:50,900,50884714,bizinfo1357,중소벤처기업부,,평범한 전통시장의 어느날. 문득 한 상인이 노래를 부르기 시작했다. 곧 시장은 커다란 공연장으로 변했다.   ▶  https://t.co/Fm4dSznT9V,ko,[],['https://goo.gl/uJvb1q'],[],0,2,1,[],[],https://twitter.com/bizinfo1357/status/681347805487607809,False,,0,,,,,,,,[],,,,
6,681338451518746624,681338451518746624,2015-12-28 13:58:40 대한민국 표준시,2015-12-28,13:58:40,900,50884714,bizinfo1357,중소벤처기업부,,"@bizinfo1357  https://t.co/S8DGcm90sf [플래시몹 영상]사람과 전통이 숨쉬는 곳, 전통시장의 @YouTube 동영상에",ko,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['http://youtu.be/r1UzKKfNiEA?a'],[],2,4,0,[],[],https://twitter.com/bizinfo1357/status/681338451518746624,False,,0,,,,,,,,[],,,,
7,681325502796140545,681325502796140545,2015-12-28 13:07:12 대한민국 표준시,2015-12-28,13:07:12,900,50884714,bizinfo1357,중소벤처기업부,,우리 중소기업에 맞는 지원사업 ‘중소기업 기업마당'에서 쉽게 찾으세요. 내년부터 ‘중소기업 기업마당( https://t.co/5VycyLBd8q)’이 개편·운영됩니다.▶ https://t.co/zrlrgXqUt8  https://t.co/PaN74sZy5c,ko,[],"['http://www.bizinfo.go.kr', 'http://goo.gl/nCxGn']",['https://pbs.twimg.com/media/CXSN7xRUwAA2z9M.png'],0,1,0,[],[],https://twitter.com/bizinfo1357/status/681325502796140545,False,,1,https://pbs.twimg.com/media/CXSN7xRUwAA2z9M.png,,,,,,,[],,,,
8,681319978344255489,681319978344255489,2015-12-28 12:45:15 대한민국 표준시,2015-12-28,12:45:15,900,50884714,bizinfo1357,중소벤처기업부,,동영상을 @YouTube 재생목록  https://t.co/0EYTDpscvk 황사(미세먼지)로 인한 피해를 막기 위한 우리가족,ko,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['http://youtu.be/T2MsKhmuWnw?a'],[],0,1,0,[],[],https://twitter.com/bizinfo1357/status/681319978344255489,False,,0,,,,,,,,[],,,,
9,681319675297398784,681319675297398784,2015-12-28 12:44:03 대한민국 표준시,2015-12-28,12:44:03,900,50884714,bizinfo1357,중소벤처기업부,,동영상을 @YouTube 재생목록  https://t.co/uFoMcFJXqs 미래를 위한 변화를 약속합니다에 추가했습니다.,ko,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['http://youtu.be/aleCNAQEPWE?a'],[],0,1,0,[],[],https://twitter.com/bizinfo1357/status/681319675297398784,False,,0,,,,,,,,[],,,,
