,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1210950231744897024,1210950231744897024,2019-12-29 00:46:48 대한민국 표준시,2019-12-29,00:46:48,900,50884714,bizinfo1357,중소벤처기업부,,"가족과 함께, 연인과 함께, 또 친구들과 함께 오신 분들로 신촌 연세로는 따스한 온기가 가득했습니다 ""중소기업과 소상공인, 대기업이 함께 잘 사는 '가치삽시다' 내년에도 더 열심히 해보도록 하겠습니다 2020년 가치삽시다!"" (박영선 장관) 👉 https://t.co/Zk5eby8XQN  https://t.co/47xXIRZd04",ko,[],['https://youtu.be/yuz-STlPrdU'],['https://pbs.twimg.com/media/EM4ol0CUYAAl8T8.jpg'],1,6,13,[],[],https://twitter.com/bizinfo1357/status/1210950231744897024,False,,1,https://pbs.twimg.com/media/EM4ol0CUYAAl8T8.jpg,,,,,,,[],,,,
1,1210915171155107840,1210915171155107840,2019-12-28 22:27:29 대한민국 표준시,2019-12-28,22:27:29,900,50884714,bizinfo1357,중소벤처기업부,,"'9일간의 빛나는 크리스마스 마켓' 현장에서는 '2020년 모두 가치삽시다' 행사가 열렸습니다, 사랑의 이웃돕기 성금 전달과 경품 추첨에 이어 참여 관객 모두가 '2020년 가치삽시다' 구호를 함께 제창하며 행사의 피날레를 장식했습니다 #가치삽시다크리스마스마켓  https://t.co/mSdGfSYUHt",ko,[],[],"['https://pbs.twimg.com/media/EM4I6p3UYAA3FDI.jpg', 'https://pbs.twimg.com/media/EM4I6p5U0AEBNOY.jpg', 'https://pbs.twimg.com/media/EM4I6p7UYAA1oid.jpg', 'https://pbs.twimg.com/media/EM4I6qAUwAItaSq.jpg']",0,13,21,['가치삽시다크리스마스마켓'],[],https://twitter.com/bizinfo1357/status/1210915171155107840,False,,1,https://pbs.twimg.com/media/EM4I6p3UYAA3FDI.jpg,,,,,,,[],,,,
2,1210901172950687745,1210901172950687745,2019-12-28 21:31:51 대한민국 표준시,2019-12-28,21:31:51,900,50884714,bizinfo1357,중소벤처기업부,,"오늘 '9일간의 빛나는 크리스마스 마켓' 오픈스튜디오 방송에서는 박영선 장관과 삼성전자, 현대자동차 등 자상한 기업과의 특별한 만남이 있었습니다, 한편 중소벤처기업부는 산하기관과 함께 모은 성금과 머그컵 판매수익을 사랑의 이웃돕기를 위해 기탁했습니다  https://t.co/hj1Za9B50X",ko,[],[],"['https://pbs.twimg.com/media/EM38LtDVUAA1BZ_.jpg', 'https://pbs.twimg.com/media/EM38LtEU0AAR6CF.jpg', 'https://pbs.twimg.com/media/EM38LtFUwAERNaF.jpg', 'https://pbs.twimg.com/media/EM38LtEU8AAt8C6.jpg']",0,19,33,[],[],https://twitter.com/bizinfo1357/status/1210901172950687745,False,,1,https://pbs.twimg.com/media/EM38LtDVUAA1BZ_.jpg,,,,,,,[],,,,
3,1210421457555034112,1210421457555034112,2019-12-27 13:45:38 대한민국 표준시,2019-12-27,13:45:38,900,50884714,bizinfo1357,중소벤처기업부,,[KTV '최일구의 정말' 방송예고]  -박영선 장관의 명쾌한 비전을 더 듣고 싶으시다면?  -중소기업 정책이 궁금하시다면? 2020년 1월3일 (금) 오전 9시 KTV '최일구의 정말' 많은 시청 바랍니다  (KTV채널안내)  https://t.co/UYmk4E1zwz  👉 https://t.co/ghQaIDtfVk  https://t.co/qMlQ0nY1vx,ko,[],"['http://www.ktv.go.kr/broadChart/channelInfo', 'https://youtu.be/YIhAZ7oJpSA']","['https://pbs.twimg.com/media/EMxH5T_UUAAO6kr.jpg', 'https://pbs.twimg.com/media/EMxH5UAUEAAbisf.jpg', 'https://pbs.twimg.com/media/EMxH5UCVAAAkgCF.jpg', 'https://pbs.twimg.com/media/EMxH5UXVUAEUhle.jpg']",0,9,6,[],[],https://twitter.com/bizinfo1357/status/1210421457555034112,False,,1,https://pbs.twimg.com/media/EMxH5T_UUAAO6kr.jpg,,,,,,,[],,,,
4,1210353624393535488,1210353624393535488,2019-12-27 09:16:05 대한민국 표준시,2019-12-27,09:16:05,900,50884714,bizinfo1357,중소벤처기업부,,"중소벤처기업부와 대한상공회의소는 '소재·부품·장비 강소기업 100' 선정을 축하하고 응원하는 뒤풀이 자리를 가졌습니다, 박영선 장관과 박용만 대한상공회의소 회장은 '강소기업 100'에 선정된 기업들과 함께 소재·부품·장비 국산화와 자립화를 위해 막걸리 잔을 부딪치며 강한 의지를 다졌습니다  https://t.co/K4JJzq31fv",ko,[],[],"['https://pbs.twimg.com/media/EMwKL5KU8AIDPqV.jpg', 'https://pbs.twimg.com/media/EMwKL5KVUAAs6TW.jpg', 'https://pbs.twimg.com/media/EMwKL5MUcAEE-wm.jpg', 'https://pbs.twimg.com/media/EMwKL5KU0AAcoMJ.jpg']",0,8,19,[],[],https://twitter.com/bizinfo1357/status/1210353624393535488,False,,1,https://pbs.twimg.com/media/EMwKL5KU8AIDPqV.jpg,,,,,,,[],,,,
5,1210131326369533953,1210131326369533953,2019-12-26 18:32:46 대한민국 표준시,2019-12-26,18:32:46,900,50884714,bizinfo1357,중소벤처기업부,,"[제4회 명문장수기업 확인서 수여식] 우리나라도 독일이나 일본처럼 대를 이어 장기간 경제와 사회 발전에 기여하는 명문기업들이 많이 탄생하고, 이들 기업들이 지속적으로 성장해 나갈 수 있도록 정부지원을 늘려 나가겠습니다(박영선 장관) 👉 https://t.co/BXs1iydcK4  https://t.co/3BCUzCzvJQ",ko,[],['https://youtu.be/intY9Uxvh1A'],"['https://pbs.twimg.com/media/EMtAA30VUAIpDZR.jpg', 'https://pbs.twimg.com/media/EMtAA32VUAE-LQt.jpg', 'https://pbs.twimg.com/media/EMtAA32VUAIrDYg.jpg', 'https://pbs.twimg.com/media/EMtAA32UwAA4V8Z.jpg']",0,9,12,[],[],https://twitter.com/bizinfo1357/status/1210131326369533953,False,,1,https://pbs.twimg.com/media/EMtAA30VUAIpDZR.jpg,,,,,,,[],,,,
6,1209493049769787392,1209493049769787392,2019-12-25 00:16:29 대한민국 표준시,2019-12-25,00:16:29,900,50884714,bizinfo1357,중소벤처기업부,,[가치의 의미를 함께 나누다-몰래산타 출정식] 한국청소년재단과 몰래 산타들이  상생과 공존의 의미를 나누는 마당에 기관장들이 동참하는 뜻깊은 자리였습니다 소상공인과 국민 모두가 함께 잘살고자 하는 ‘가치삽시다’의 의미를 되새길 것으로 기대합니다(박영선 장관) 👉 https://t.co/2F7nL3JHJr  https://t.co/PUxkHn39kB,ko,[],['https://youtu.be/37MRJdcViFg'],['https://pbs.twimg.com/media/EMj7f5lUUAIVPtm.jpg'],0,17,24,[],[],https://twitter.com/bizinfo1357/status/1209493049769787392,False,,1,https://pbs.twimg.com/media/EMj7f5lUUAIVPtm.jpg,,,,,,,[],,,,
7,1209467322408161280,1209467322408161280,2019-12-24 22:34:15 대한민국 표준시,2019-12-24,22:34:15,900,50884714,bizinfo1357,중소벤처기업부,,"[서울경제TV 뉴스플러스 - 박영선 장관 인터뷰] -'크리스마스 마켓' 간 장관 5명, '깜짝 산타'로 -신촌 연세로, '소상공인·중소기업 열린 마켓'으로 -크리스마스 마켓, 연말 상권 활성화 톡톡 -산타로 변한 장관 5명...아동들에 선물 전달  👉 https://t.co/jbjclkIGBC  https://t.co/oE3odk3TBy",ko,[],['https://www.youtube.com/watch?v=jb1d9Ge4B_4'],['https://pbs.twimg.com/media/EMjkHTUUYAYFubs.jpg'],0,5,10,[],[],https://twitter.com/bizinfo1357/status/1209467322408161280,False,,1,https://pbs.twimg.com/media/EMjkHTUUYAYFubs.jpg,,,,,,,[],,,,
8,1209390940839759872,1209390940839759872,2019-12-24 17:30:44 대한민국 표준시,2019-12-24,17:30:44,900,50884714,bizinfo1357,중소벤처기업부,,"따뜻한 온기를 더해가고 있는 '9일간의 빛나는 크리스마스 마켓' 현장에서는 '몰래산타 출정식'이 열렸습니다  중소벤처기업부, 교육부, 문체부, 보건복지부, 여가부 기관장 등은 인근 세브란스 어린이병원을 방문해 선물을 증정하고  입원한 어린이들의 쾌유를 빌었습니다 #가치삽시다크리스마스마켓  https://t.co/u5DYlOGZ5a",ko,[],[],"['https://pbs.twimg.com/media/EMieoxlUUAEk32f.jpg', 'https://pbs.twimg.com/media/EMieoxnVAAELrjx.jpg', 'https://pbs.twimg.com/media/EMieoxlU0AI9V-L.jpg', 'https://pbs.twimg.com/media/EMieoxlUwAA_2AK.jpg']",0,21,26,['가치삽시다크리스마스마켓'],[],https://twitter.com/bizinfo1357/status/1209390940839759872,False,,1,https://pbs.twimg.com/media/EMieoxlUUAEk32f.jpg,,,,,,,[],,,,
9,1208915979956154368,1208915979956154368,2019-12-23 10:03:24 대한민국 표준시,2019-12-23,10:03:24,900,50884714,bizinfo1357,중소벤처기업부,,[KTV LIVE] 2020년 중소기업 정책자금  운용계획 브리핑 #2020년 #중소기업 #정책자금 #김학도차관 #중소벤처기업부 #중기부 #작은것을연결하는강한힘,ko,[],[],[],0,6,13,"['2020년', '중소기업', '정책자금', '김학도차관', '중소벤처기업부', '중기부', '작은것을연결하는강한힘']",[],https://twitter.com/bizinfo1357/status/1208915979956154368,False,https://twitter.com/Mylife_KTV/status/1208914660637888513,0,,,,,,,,[],,,,
