id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
151543865860567041,151543865860567041,2011-12-27 15:04:07 대한민국 표준시,2011-12-27,15:04:07,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,대우조선해양의 600만 달러 이상 규모의 드릴십 프로젝트에 참여   http://t.co/lpoNBI4u,ko,[],['http://www.rockwellautomation.co.kr/applications/gs/ap/gskr.nsf/pages/release_DSME'],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/151543865860567041,False,,0,,,,,,,,[],,,,
151543405627965440,151543405627965440,2011-12-27 15:02:18 대한민국 표준시,2011-12-27,15:02:18,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,[로크웰 오토메이션 뉴스] 2012년 주요 신제품 및 솔루션을 공개합니다.  http://t.co/0bIkIfSm,ko,[],['http://www.rockwellautomation.co.kr/applications/gs/ap/gskr.nsf/pages/release_IA10innovations'],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/151543405627965440,False,,0,,,,,,,,[],,,,
151542822661660672,151542822661660672,2011-12-27 14:59:59 대한민국 표준시,2011-12-27,14:59:59,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,RSTechED 2011의 세션 리스트와 내용을 여기서 확인하세요!  http://t.co/ulnv5yKL,ko,[],['http://www.rockwellautomation.com/events/rsteched/korea/get/sessionselectionguide.pdf'],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/151542822661660672,False,,0,,,,,,,,[],,,,
151542709235093504,151542709235093504,2011-12-27 14:59:32 대한민국 표준시,2011-12-27,14:59:32,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,RSTechED 2012의  등록은 여기서!  https://t.co/TXCQwfy1,ko,[],['https://register03.exgenex.com/GcmRegister/Index.Aspx?C=70000091&M=10000124&Mode=GCM'],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/151542709235093504,False,,0,,,,,,,,[],,,,
151542243294064641,151542243294064641,2011-12-27 14:57:40 대한민국 표준시,2011-12-27,14:57:40,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,2012년 로크웰 오토메이션 고객 대상 세미나 & 이벤트가 공개되었습니다.  http://t.co/JfSS4Byl 에서 지금 만나보세요,ko,[],['http://www.rockwellautomation.co.kr/applications/gs/ap/gskr.nsf/pages/Event_2012'],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/151542243294064641,False,,0,,,,,,,,[],,,,
151542048258916353,151542048258916353,2011-12-27 14:56:54 대한민국 표준시,2011-12-27,14:56:54,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,오토메이션 투데이 37호로 최신 컴포넌트 솔루션을 만나다!  http://t.co/yBA9Lje1,ko,[],['http://www.rockwellautomation.co.kr/applications/gs/ap/gskr.nsf/files/AT37_20111130.pdf/$file/AT37_20111130.pdf'],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/151542048258916353,False,,0,,,,,,,,[],,,,
151541712181936128,151541712181936128,2011-12-27 14:55:34 대한민국 표준시,2011-12-27,14:55:34,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,로크웰 오토메이션 글로벌 트레이닝 이벤트!  RSTechED 2011이 열립니다!  http://t.co/8ak5P0q5,ko,[],['http://www.rockwellautomation.com/events/rsteched/korea/'],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/151541712181936128,False,,0,,,,,,,,[],,,,
145168517468143618,145168517468143618,2011-12-10 00:50:46 대한민국 표준시,2011-12-10,00:50:46,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,로크웰에서 팬과 펌프의 에너지 사용량 온라인 계산기 런치!! 지금 바로 접속하면 에너지 절감에 좀 더 가까이  RT...  http://t.co/AneHVfSx,ko,[],['http://dw.am/LpVPv'],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/145168517468143618,False,,0,,,,,,,,[],,,,
145168078299336704,145168078299336704,2011-12-10 00:49:01 대한민국 표준시,2011-12-10,00:49:01,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,이더넷의 멈추지 않는 확장성  RT @ROKAutomation: Ethernet's Momentum in Automation Is...  http://t.co/n0KpVafN,ko,"[{'screen_name': 'rokautomation', 'name': 'rockwell automation', 'id': '44627268'}]",['http://dw.am/LpVPZ'],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/145168078299336704,False,,0,,,,,,,,[],,,,
145167504346595328,145167504346595328,2011-12-10 00:46:44 대한민국 표준시,2011-12-10,00:46:44,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,통합아키텍처는 계속 발전 중  RT @ROKAutomation: Evolution of Integrated Architecture...  http://t.co/CENmzGZ0,ko,"[{'screen_name': 'rokautomation', 'name': 'rockwell automation', 'id': '44627268'}]",['http://dw.am/LpVPG'],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/145167504346595328,False,,0,,,,,,,,[],,,,
138373218141605889,138373218141605889,2011-11-21 06:48:40 대한민국 표준시,2011-11-21,06:48:40,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,"오토메이션 페어 동영상, IMC, 로크웰의 전력제품을 통해 에너지효율을 높이다!!  RT @AutomationFair: Now avail...  http://t.co/KaTsCZR0",ko,"[{'screen_name': 'automationfair', 'name': 'automation fair at home', 'id': '74193003'}]",['http://dw.am/LnLjM'],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/138373218141605889,False,,0,,,,,,,,[],,,,
138372769443348480,138372769443348480,2011-11-21 06:46:53 대한민국 표준시,2011-11-21,06:46:53,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,"12000이상이 참석한 20주년 오토메이션 페어~부스에 사람이 꽉꽉^^^ RT @ROKAutomation: More Than 12,000...  http://t.co/7iczpw4l",ko,"[{'screen_name': 'rokautomation', 'name': 'rockwell automation', 'id': '44627268'}]",['http://dw.am/LnLjE'],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/138372769443348480,False,,0,,,,,,,,[],,,,
138372406766075904,138372406766075904,2011-11-21 06:45:27 대한민국 표준시,2011-11-21,06:45:27,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,오토메이션 페어에서 선보인 10가지의 중요한 솔루션들!!  RT @ROKAutomation: Rockwell Automation Cites...  http://t.co/y4ppmbAv,ko,"[{'screen_name': 'rokautomation', 'name': 'rockwell automation', 'id': '44627268'}]",['http://dw.am/LnLj5'],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/138372406766075904,False,,0,,,,,,,,[],,,,
138371960307585025,138371960307585025,2011-11-21 06:43:40 대한민국 표준시,2011-11-21,06:43:40,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,"로크웰, 대우조선해양 미화 6백만 달러 이상의 세이프티 시스템  수주.. RT @ROKAutomation: Daewoo Shipbuilding...  http://t.co/NTmVNNhw",ko,"[{'screen_name': 'rokautomation', 'name': 'rockwell automation', 'id': '44627268'}]",['http://dw.am/LnLiy'],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/138371960307585025,False,,0,,,,,,,,[],,,,
136447392881971201,130835328348069888,2011-11-15 23:16:08 대한민국 표준시,2011-11-15,23:16:08,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,@YEONGGEUN 네~~ 저희 웹사이트  http://t.co/ABql721p로 오시면 됩니다 죄송한데 이월호하드카피는 다 떨어졌고~~37호가 곧 나옵니다 하드카피도 보내드릴테니 주소랑 성함 남겨주세욤~~,ko,[],['http://www.automation.co.kr'],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/136447392881971201,False,,0,,,,,,,,[],,,,
128347596375867392,128347596375867392,2011-10-24 14:50:26 대한민국 표준시,2011-10-24,14:50:26,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,지속가능한 제조를 위한 로크웰 오토메이션 탄소발자국을 줄이는 노력!!   RT @ROKAutomation: Rockwell Green Roof...  http://t.co/UVhDKibw,ko,"[{'screen_name': 'rokautomation', 'name': 'rockwell automation', 'id': '44627268'}]",['http://dw.am/LkOxh'],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/128347596375867392,False,,0,,,,,,,,[],,,,
128347096133812224,128347096133812224,2011-10-24 14:48:26 대한민국 표준시,2011-10-24,14:48:26,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,"새로운 신제품!!  RT @ROKAutomation: New Series of PACs Feature More Memory, Speed &...  http://t.co/hNd3VYYe",ko,"[{'screen_name': 'rokautomation', 'name': 'rockwell automation', 'id': '44627268'}]",['http://dw.am/LkOwj'],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/128347096133812224,False,,0,,,,,,,,[],,,,
126594448426676224,126594448426676224,2011-10-19 18:44:03 대한민국 표준시,2011-10-19,18:44:03,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,[로크웰 오토메이션 2012년 로드쇼] 로크웰 오토메이션은 벌써 2012년을  앞에두고 고객 분들을 찾아뵙기 위한 고객 로드쇼 일정을 다 짜놨답니다~ 언제 어디서~~!! 곧 공개됩니다~,ko,[],[],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/126594448426676224,False,,0,,,,,,,,[],,,,
126594057278472192,126594057278472192,2011-10-19 18:42:29 대한민국 표준시,2011-10-19,18:42:29,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,[제지로드쇼] 등록 바로가기   http://t.co/M9Qy3vGv,ko,[],['http://ra.ttcc.co.kr/event/reserve_write.asp?event_id=154'],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/126594057278472192,False,,0,,,,,,,,[],,,,
126593846103650305,126593846103650305,2011-10-19 18:41:39 대한민국 표준시,2011-10-19,18:41:39,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,[제지로드쇼]  제지 공정의 최적화를 위한 자동화 솔루션이 소개됩니다 지금 등록하세요!!    http://t.co/zIRY9odT,ko,[],['http://www.rockwellautomation.co.kr/applications/gs/AP/gskr.nsf/pages/RAOT2011_Paper'],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/126593846103650305,False,,0,,,,,,,,[],,,,
126591694106927104,126591694106927104,2011-10-19 18:33:06 대한민국 표준시,2011-10-19,18:33:06,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,"[채용공고] 로크웰 오토메이션 코리아 -  EPC, oil & gas 영업 및 프로젝트 매니저  http://t.co/cfq69Q3K",ko,[],['http://www.career.co.kr/jobs/view/popup.asp?id_num=10014164&mode=ing'],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/126591694106927104,False,,0,,,,,,,,[],,,,
126591122570096640,126591122570096640,2011-10-19 18:30:50 대한민국 표준시,2011-10-19,18:30:50,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,오토메이션 페어 20주년으로 시카고에서 열립니다!!  http://t.co/7GFk1EPG 에서 지금 만나보세요!,ko,[],['http://www.automationfair.com'],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/126591122570096640,False,,0,,,,,,,,[],,,,
123853992139825152,123853992139825152,2011-10-12 05:14:27 대한민국 표준시,2011-10-12,05:14:27,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,로크웰에서도 앱이 나왔답니다!! 통합아키텍처와 정보솔루션 등 자세한비디오& 브로슈어& 백서 들을 확인하세요!! 아이폰 앱스토어에서  ...  http://t.co/bDFNvWEZ,ko,[],['http://dw.am/Lj7su'],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/123853992139825152,False,,0,,,,,,,,[],,,,
121834531924869120,121834531924869120,2011-10-06 15:29:50 대한민국 표준시,2011-10-06,15:29:50,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,"터틀넥, 뉴발, 그리고 무엇보다 그 안에 숨쉬고 있던 혁신에 대한 열정과 정신을 기리며  Steve Jobs  1955-2011",ko,[],[],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/121834531924869120,False,,0,,,,,,,,[],,,,
121746935198654464,121746935198654464,2011-10-06 09:41:45 대한민국 표준시,2011-10-06,09:41:45,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,Thank you for being innovative for better world. May you stay in peace..,en,[],[],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/121746935198654464,False,,0,,,,,,,,[],,,,
121627536630358016,121627536630358016,2011-10-06 01:47:19 대한민국 표준시,2011-10-06,01:47:19,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,"로크웰 오토메이션에서 아태평양 고객분들을 위해 발간하는 오토메이션 투데이 36호가 나왔습니다!! 구독신청은 쪽지나 멘션 남겨주세요 (주소, 연락처)   http://j.mp/qbDb5d (pdf버전)   http://j.mp/p8pakB(e-book버전)",ko,[],[],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/121627536630358016,False,,0,,,,,,,,[],,,,
117883914017718273,117883914017718273,2011-09-25 17:51:29 대한민국 표준시,2011-09-25,17:51:29,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,[로크웰 채널] 유튜브 한국 채널에는 국내 고객 사례와 한국어로 된 비디오를 업데이트할 예정입니다~ 좀 더 많은 비디오는 로크웰 글로벌 채널에서~ www.youtube.com/user/ROKAutomation,ko,[],[],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/117883914017718273,False,,0,,,,,,,,[],,,,
117883214533623808,117883214533623808,2011-09-25 17:48:43 대한민국 표준시,2011-09-25,17:48:43,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,[델타로봇솔루션]제약포장기계의 선두주자인 흥아기연이 선택한 장비제조업체를 위한 로크웰의 모션제어솔루션.  http://j.mp/n2Q8qO,ko,[],[],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/117883214533623808,False,,0,,,,,,,,[],,,,
117881983249559552,117881983249559552,2011-09-25 17:43:49 대한민국 표준시,2011-09-25,17:43:49,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,centerline MCC 신제품을 소개합니다~   http://t.co/aYl7Vjlm,ko,[],['http://www.youtube.com/watch?v=VsmQXE4gRzE&amp;amp;sns=tw'],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/117881983249559552,False,,0,,,,,,,,[],,,,
117881376979697664,117881376979697664,2011-09-25 17:41:25 대한민국 표준시,2011-09-25,17:41:25,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,[로크웰 유튜브 채널 오픈!!] 기존의 로크웰 오토메이션 채널에 이어 국내 고객분들을 위한 비디오 채널이 오픈되었습니다 www.youtube.com/user/Rockwellkorea 에서 'subsribe'를 눌러주세요!,ko,[],[],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/117881376979697664,False,,0,,,,,,,,[],,,,
117839102702915585,117839102702915585,2011-09-25 14:53:26 대한민국 표준시,2011-09-25,14:53:26,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,2011년 PACK EXPO에 출품한 로크웰의 장비제조솔루션은 제어 규모에 딱 맞춘 확장성을 보여주네요~ RT @ROKAutomation:...  http://dw.am/LhRiy,ko,"[{'screen_name': 'rokautomation', 'name': 'rockwell automation', 'id': '44627268'}]",[],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/117839102702915585,False,,0,,,,,,,,[],,,,
117838464459878400,117838464459878400,2011-09-25 14:50:53 대한민국 표준시,2011-09-25,14:50:53,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,Ethernet/IP가 대세인가요??^^ 궁금하신 분들 check this out!!  RT @ROKAutomation: Learn how...  http://dw.am/LhRiU,ko,"[{'screen_name': 'rokautomation', 'name': 'rockwell automation', 'id': '44627268'}]",[],[],1,0,0,[],[],https://twitter.com/ROKAutomationKR/status/117838464459878400,False,,0,,,,,,,,[],,,,
111964270102716417,111964270102716417,2011-09-09 09:48:56 대한민국 표준시,2011-09-09,09:48:56,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,함께해주신 분들께 감사드립니다~^^*2012년에 또 뵙겠습니다~~ RT @ICNweb: [아이씨엔]식음료 솔루션 및 기계제작을 위한 로크웰오토메이션 로드쇼 개최  http://t.co/tZk7xbY,ko,"[{'screen_name': 'icnweb', 'name': '아이씨엔', 'id': '92943622'}]",['http://icnweb.kr/14051775'],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/111964270102716417,False,,0,,,,,,,,[],,,,
111961019387092992,111961019387092992,2011-09-09 09:36:01 대한민국 표준시,2011-09-09,09:36:01,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,로크웰의 offshore비즈니스를 주목하다!!  RT @ROKAutomation: Offshore Europe 2011: Rockwell unveils automation management service - from Offshore magazine,ko,"[{'screen_name': 'rokautomation', 'name': 'rockwell automation', 'id': '44627268'}]",[],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/111961019387092992,False,,0,,,,,,,,[],,,,
108085803539898368,108085803539898368,2011-08-29 16:57:18 대한민국 표준시,2011-08-29,16:57:18,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,11월 16~17일 오토메이션 페어의 이벤트인 PSUG 아젠다 공개!!  RT @ROKAutomation: Just released! The agenda for the #ROKPSUG event at #autof...  http://dw.am/LeqUv,ko,"[{'screen_name': 'rokautomation', 'name': 'rockwell automation', 'id': '44627268'}]",[],[],0,0,0,"['rokpsug', 'autof']",[],https://twitter.com/ROKAutomationKR/status/108085803539898368,False,,0,,,,,,,,[],,,,
106551431980515330,106551431980515330,2011-08-25 11:20:15 대한민국 표준시,2011-08-25,11:20:15,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,"[RAonTour2011-서울] 식음료 산업을 위한 효율적인 자동화 솔루션 로드쇼는 5개의 파트너사와 함께 합니다 9월 6일,, FLUKE, Prosoft, HARDY INSTRUMENT, Panduit, ePL...  http://dw.am/LeSds",ko,[],[],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/106551431980515330,False,,0,,,,,,,,[],,,,
106547367876108289,106547367876108289,2011-08-25 11:04:06 대한민국 표준시,2011-08-25,11:04:06,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,[채용공고] 로크웰 오토메이션- 오토메이션 기술영업 및 엔지니어 경력사원 모집  http://j.mp/rqXqvf,ko,[],[],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/106547367876108289,False,,0,,,,,,,,[],,,,
103343635801710593,103343635801710593,2011-08-16 14:53:37 대한민국 표준시,2011-08-16,14:53:37,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,RAOT 2011] 식음료 산업을 위한 최신 자동화 솔루션을 소개하는 로드쇼~ 서울 리츠칼튼호텔에서 9월 6일에 뵙겠습니다 지근 등록하세요!!  http://j.mp/qJNWm6,ko,[],[],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/103343635801710593,False,,0,,,,,,,,[],,,,
101818417996238849,101818417996238849,2011-08-12 09:52:57 대한민국 표준시,2011-08-12,09:52:57,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,Micro800을 만나는 가장 쉬운 방법!! 교육 동영상까지 함께 보실 수 있어요!! www.ab.com/programmablecontrol/micro/micro800/get/virtualbrochure  7초전 twtkr for iPhone에서 작성,ko,[],[],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/101818417996238849,False,,0,,,,,,,,[],,,,
101481042698977280,101481042698977280,2011-08-11 11:32:20 대한민국 표준시,2011-08-11,11:32:20,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,오토메이션 페어 2011이 곧 열립니다!!  RT @ROKAutomation: Join us in Chicago Nov. 16-17 for Automation Fair! Registration is OPEN!  http://bit.ly/bkAV8,ko,"[{'screen_name': 'rokautomation', 'name': 'rockwell automation', 'id': '44627268'}]",[],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/101481042698977280,False,,0,,,,,,,,[],,,,
100722057947516928,100722057947516928,2011-08-09 09:16:24 대한민국 표준시,2011-08-09,09:16:24,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,오토메이션 투데이 신규호)  자동화의 트렌드와 신기술을 만나다!! 이게 대세~~  http://j.mp/nv0RoB,ko,[],[],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/100722057947516928,False,,0,,,,,,,,[],,,,
98585458061225984,98585458061225984,2011-08-03 11:46:19 대한민국 표준시,2011-08-03,11:46:19,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,biofuel을 위해 모인 로크웰 오토메이션의 파트너들!!! RT @ROKAutomation: Rockwell Automation Launches Biofuels Customer Advisory Council  http://bit.ly/qyV5eL,ko,"[{'screen_name': 'rokautomation', 'name': 'rockwell automation', 'id': '44627268'}]",[],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/98585458061225984,False,,0,,,,,,,,[],,,,
