id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
671627315466506240,671627315466506240,2015-12-01 18:50:04 대한민국 표준시,2015-12-01,18:50:04,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,에서 제공하는 이 무료 소프트웨어 도구는 #기계 #안전 설계를 단순화하는 데 도움이 됩니다 @ROKAutomationKR  https://t.co/rCK7cUwCgc,ko,"[{'screen_name': 'rokautomationkr', 'name': '로크웰 오토메이션 코리아', 'id': '223377445'}]",['http://pub.vitrue.com/lDnS'],[],0,0,0,"['기계', '안전']",[],https://twitter.com/ROKAutomationKR/status/671627315466506240,False,,0,,,,,,,,[],,,,
582546114718527489,582546114718527489,2015-03-30 23:13:11 대한민국 표준시,2015-03-30,23:13:11,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,"#스마트 #팩토리 의 개념에 대한 분분한 의견, 로크웰 曰 """"IT와 자동화의 융합"""" 더보기 &gt;&gt; http://t.co/4TYYMuITCp",ko,[],['http://bit.ly/1MnBP9x'],[],0,0,0,"['스마트', '팩토리']",[],https://twitter.com/ROKAutomationKR/status/582546114718527489,False,,0,,,,,,,,[],,,,
582546042404495360,582546042404495360,2015-03-30 23:12:54 대한민국 표준시,2015-03-30,23:12:54,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,#현대 #기아 1차 협력업체 현대하이텍 #스마트 #팩토리 15억원에 설립 이후 연간 1억원의 절감 비용 달성‥ 더보기&gt;&gt; http://t.co/4BLJc8zWgK,ko,[],['http://bit.ly/1G1xy7L'],[],0,0,0,"['현대', '기아', '스마트', '팩토리']",[],https://twitter.com/ROKAutomationKR/status/582546042404495360,False,,0,,,,,,,,[],,,,
582330855583956992,582330855583956992,2015-03-30 08:57:49 대한민국 표준시,2015-03-30,08:57:49,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,#중국 정부가 제조업 대국에 '제조업' 강국으로 나아가기 위해 차세대 10대 산업을 집중적으로 육성하는 '#중국 #제조 #2025' 계획 발표 더보기&gt;&gt; http://t.co/DvzZL9t1wW,ko,[],['http://bit.ly/1yqPG3d'],[],0,0,0,"['중국', '중국', '제조']",[],https://twitter.com/ROKAutomationKR/status/582330855583956992,False,,0,,,,,,,,[],,,,
582330797274718208,582330797274718208,2015-03-30 08:57:35 대한민국 표준시,2015-03-30,08:57:35,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,"로크웰 프로세스업계용 HART 대응 I/O 모듈 발표, -20도부터 +70도 온도범위, 절연보호 코팅 추가 더보기&gt;&gt; http://t.co/CkEgtDStja",ko,[],['http://bit.ly/1F7LR7P'],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/582330797274718208,False,,0,,,,,,,,[],,,,
581248699088691200,581248699088691200,2015-03-27 09:17:43 대한민국 표준시,2015-03-27,09:17:43,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,완연한 #봄 날씨가 다가오고 있습니다! 3~4월에 열릴 #벚꽃축제 #봄꽃축제 일정 알려드려요 :)  http://t.co/whLqtr0eGo,ko,[],['http://bit.ly/1Cf6AFC'],[],0,0,0,"['봄', '벚꽃축제', '봄꽃축제']",[],https://twitter.com/ROKAutomationKR/status/581248699088691200,False,,0,,,,,,,,[],,,,
581248660907909120,581248660907909120,2015-03-27 09:17:34 대한민국 표준시,2015-03-27,09:17:34,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,"#삼성 #samsung, 경북창조경제혁신센터와 손 잡고 #스마트 #팩토리 사업 저변 확대를 위한 인력 양성에 힘써‥ 더보기&gt;&gt; http://t.co/7kswOk9AQj",ko,[],['http://bit.ly/1BvRmcL'],[],0,0,0,"['삼성', 'samsung', '스마트', '팩토리']",[],https://twitter.com/ROKAutomationKR/status/581248660907909120,False,,0,,,,,,,,[],,,,
580883798042157056,580883798042157056,2015-03-26 09:07:44 대한민국 표준시,2015-03-26,09:07:44,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,"#IoT #사물인터넷, 제조 혁신을 일으키는 #원동력, 신시장 창출에 기여 더보기&gt;&gt; http://t.co/m4ynPaDFkf",ko,[],['http://bit.ly/1xA2SHY'],[],0,0,0,"['iot', '사물인터넷', '원동력']",[],https://twitter.com/ROKAutomationKR/status/580883798042157056,False,,0,,,,,,,,[],,,,
580883746506715136,580883746506715136,2015-03-26 09:07:32 대한민국 표준시,2015-03-26,09:07:32,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,#AutomationWorld 성황리에 종료‥ #ConnectedEnterprise 관람객들에게 큰 관심 이끌어 더보기&gt;&gt; http://t.co/2sf1VWhGy2,ko,[],['http://bit.ly/1xA2TM0'],[],0,0,0,"['automationworld', 'connectedenterprise']",[],https://twitter.com/ROKAutomationKR/status/580883746506715136,False,,0,,,,,,,,[],,,,
580516953296621568,580516953296621568,2015-03-25 08:50:01 대한민국 표준시,2015-03-25,08:50:01,+0900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,"#사물인터넷 실증 단지 추진에 박차를 가하는 중‥ #HealthCare 75억원, #SmartCity 51억원 투자 등 지자체 투자 예정 더보기&gt;&gt; http://t.co/Rrfu4qXFiK",ko,[],['http://bit.ly/1IskA13'],[],0,0,0,"['사물인터넷', 'healthcare', 'smartcity']",[],https://twitter.com/ROKAutomationKR/status/580516953296621568,False,,0,,,,,,,,[],,,,
